90	[纤体]	[担心 跑步 锻炼身体 不用 晒黑]	【为什么要夜跑？】	①夜跑更被广大女性跑者所接受，因为夜晚凉快，更重要的是紫外线辐射又比较少，可以不用担心因为跑步而晒伤、晒黑，再也不用担心变成灰姑娘，甚至黑姑娘啦。②夜跑是上班族的最佳选择，早上难以苏醒、懒得起床，白天过于繁忙导致他们没有时间去跑步，而晚上既不会影响工作，又可以锻炼身体、减肥瘦身。
91	[美妆]	[别致 少女 汉子 抵挡不住 小包]	【别致小包包你还是应该收一个的】	我们茹凉心里都有着童话般的美梦，这或许来自女生的天性。少女心萌发的时刻到了，即使你的外表再过女汉子，也抵挡不住别致小包包的诱惑。给平淡的生活添点儿色，点缀一下有趣的生活也好。
92	[茶]	[约会 记得 世界 照片 聊聊]	【是你的美貌，让你看见这条福利帖】	距离小美扬言要成为你的哆啦A梦已经过去好几天了，所以这几天一直在认真研究，该如何带你装逼，带你飞。SO，小美我憋出了好几个大招，准备让惊喜一波一波向你袭来。请记好时间，然后，和我约会吧！4月5日周二和“美食”有个约会如果说世界上有什么事情是一顿饭解决不了的，那就两顿。周二，我们一起聊聊好吃的，好喝的，然后赢个好礼。4月6日周三和“照片”有个约会如果说世界上没有东西可以留住美好，难道你没拍过照片么？那些甜蜜的拉轰的搞xiao的好皂片，都拿上来显摆吧，然后赢个好礼。4月8日周五和“机智”有个约会如果说我用颜值不能征服你，那我就用智商调戏你！欢迎谢尔顿们，水哥们和我来个抢答，拼个人品，然后赢个好礼。4月5日-4月9日和“旅行”有个约会如果说世界那么大，你要去看看，那就去吧！记得拍个照片回来，顺便拉个仇恨，顺便赢个好礼。先预告到这里，记得盛装出席哦！不见不散！
93	[服装]	[绳子 绑带 捆绑 衣服 绑起来]	【当下最流行“捆绑”？一根绳子系出百般性感，还不快把自己“捆”起来！】	“幺蛾子”的时尚圈在这个夏天淋漓尽致的表达了一把对绳子的热爱，并且一浪高过一浪，在配饰上加入“捆绑”元素已经满足不了的“时装精“们，这根绳子被玩出了新花样，直接绑在了衣服上！绑带上衣绑带裙横空出世，也是火得不得了！夏天这么热，干嘛还把自己绑起来？还不是因为这根“绳子装”太性感啦！
94	[养猫]	[]	【小兔兔们������和小花猪������是否可爱？】	下班看到的，随手拍！大家清明节快乐
95	[手办]	[选手 奖励 发送 领奖 上榜]	【端午赛龙舟：TOP100终极排名，大奖揭晓！】	开奖啦！首届国美+APP端午赛龙舟大赛已圆满结束。感谢各位选手的积极参与，目前TOP100榜单已经产生（如下图）恭喜以下选手上榜，凡上榜者可获得相应高额购物券奖励，未上榜的选手也可领取10元购物券奖励，具体领奖方式如下：领奖方式：进入TOP100榜单的选手奖励会在两个工作日内发送到您的账户中。未上榜的选手直接发送私信（用户名+手机号）给“龙舟小二”（点左上角头像进入圈主个人主页，发送消息即可）。截止时间为6月15日24:00。购物券将在2个工作日内发送到选手的账户中。注：未在规定时间内发送领奖申请的选手，将视为自动放弃奖励诸如此类互动有奖活动，国美+APP将不断推出，希望大家一如既往的支持，踊跃参加。活动不断，惊喜不断。
96	[多肉]	[制服 画风 逗比 芝加哥 提起]	【涨脸！美国芝加哥一哈士奇当上了搜救犬】	每当人们提起哈士奇都会想起二哈的傻缺举动和逗比的表情，但是有一只生活在芝加哥的哈士奇它可是货真价实的工作犬。哈士奇虽是最好的雪橇犬在雪地拉雪橇可是力气活，不过你真以为哈士奇真的就是四肢发达头脑简单吗？对不起，你可能错了！生活在芝加哥的哈士奇Takoda今年三岁了。在主人捡回它之前，Takoda一直在街头流浪。Takoda像很多哈士奇一样有一对蓝色的眼睛，正经起来很帅，逗比起来很搞笑。安静下来正常画风的Takoda穿着制服还是蛮有精神的~
97	[茶]	[关注 回复 建议 微信 意见]	【国美+给您送红包来啦~】	国美+上线已有一段时间啦，小伙伴们有什么欲一吐为快的使用体验吗？有的话，赶紧来关注国美Plus微信公众号吧！最近，那里都发出去20个大红包了，还有20个在等你们，不去看看吗？活动具体如下↓国美+有奖意见大征集大家对国美+APP有什么使用心得与建议？赶紧提出来吧！国美Plus每周将抽取10名幸运小伙伴，送出8.88元大红包哦~活动时间即刻起至4月25日活动奖品每周抽取10名幸运粉丝获得神秘红包大奖参与规则1．关注国美Plus官方微信2．在官方微信公众号里回复关键词意见+你对国美+APP的使用体验或建议+你的手机类型+系统版本即可，欢迎畅所欲言！ps：请注意回复格式要正确哦~火眼金睛的参赛小能手们，一大批红包正在等你们来翻牌哦~识别下图二维码，关注国美Plus微信公众号，回复意见领取红包吧！
98	[茶]	[签到 奖励 活动 搭建 圈子]	【你打卡我送礼】	签到啦~国美+刚刚上线，加入圈子的彼此肯定很陌生，那么小编就为大家创造个机会啦~快来参加签到活动让我们先混个脸熟吧！签到规则：每日15:00前，在本话题回复即可签到。4月5日-8日连续签到4天的用户会得到国美+为大家提供的现金券哦~第二三四天签到时，大家只需签在各自第一天签到时的楼层就好。这样小编可以很直观的看到亲们在同一楼层连续签到4天噢活动结束后，官方公布获奖用户名单，亲们要知道有一天断签就不作数了噢签到奖励：国美+为大家提供的50元现金券奖励是不是很大！小编先去签个占一个奖励哦，想要奖励的你们快来~小伙伴们除了可以参加签到活动，还可以创建或加入自己喜欢的圈子，与大家共同交流分享经验，搭建属于自己的兴趣部落～
99	[街拍]	[趴倒 不知 归来 闺蜜 创造]	【如今拍个婚纱照摄影师也是够拼的】	新人婚纱照归来都要跟闺蜜叫苦不知多少日，有没有人考虑过摄影师的状态。新娘新郎不容易，摄影师更不容易，特别是想要搞点创意什么的，每一个摄影师都是在用生命去创造作品呢。趴倒功算是最基础性的。
100	[美妆]	[]	【#男朋友觉得你的化妆品多少钱#】	思考了很久觉得这张图要单独放出来。来自直男朋友
101	[养猫]	[]	【家有主子Esther】	总被人问你叫狗长大好特别。我们是猫好吗[抠鼻]
102	[黑科技]	[情景 车身 舱门 模型 发动机]	【fov绝版800681:32苏联T-34/85坦克】	No.80068二战苏军T-34/85中型坦克（KMDBT-34DiecastModel,SovietArmy,Prague,Czechoslovakia,1945）车轮履带可转动，车身及炮塔顶部舱门可开关，发动机舱门可开关，带简单发动机舱内构模型尺寸：含炮管全长约24.5厘米，车身长约18.5厘米，宽约8.8厘米本款是世界顶级军模品牌ForcesofValor的二战经典战争系列产品——苏军T-34/85中型坦克，做工细腻，带兵人及其它道具、附件，便于制作情景，适合独立展示摆放。1:32大比例军事模型气势宏大，每台车辆都达20～30cm，制作成情景/场景更具有震撼效果，作为居家摆设装饰、陈列展示既赏心悦目，又能吸引不少艳羡目光哦！
103	[音响]	[有线 丹麦 风格 设计 佩戴]	【漂亮的B&OH6】	B&O的耳机是丹麦极简设计风格颜值绝对没话说。我觉得H6比H8戴着舒服，不会压耳朵可以长时间佩戴然后有线的比无限要轻很多然后主要是颜值高……当然有线的比无线的方便很多有线的走哪挂哪还是麻烦。音质也超棒的虽然我是伪音乐粉！
104	[手串]	[泥料 网眼 炼制 原始 表面]	【解读冲浆，与“无朱不皱”唱反调】	冲浆：顾名思义，就是，在原始炼制泥料达不到要求的情况下，进行伪装的泥料。原始炼制的紫砂泥料方法是:用一种目数（筛网网眼每平方厘米的数量）。一般通称为：60目（每平方厘米60网眼）（用量最广）40目、80目、50目另外还有些特殊目数的。那么，什么说原始炼制我就具体列举。原始炼制的泥料特点是；（如60目）所有比60目更高的矿粉都能通过这样的网眼。也就是说，比60目更细的沙砾都能通过目的网眼。(这样应该大家都能明白)那么，这样以来就容易理解了。原来泥料里的所有杂质，在这样的通粉挤压下都会在表面上体现出来,因为，在高温的作用下胎土表面是几乎接近熔点。所有不是紫砂本质的杂质都会在胎土表面上出现。那么，不是纯度较高的原矿就根本不能制作，这样就导致很多想利用劣质矿料的行为出现，也就是所见到的这么多紫砂壶都是鼓砂、皱等。而很多商家又（也许连自己也是不懂）大势说，这是故意这么作的（为了效果），其实不难。大家可以看看，以前（明清乃至民国）的那些优秀传世作品，有什么鼓砂、皱褶等等现象吗？有调砂，也是通粉调砂。好泥料，包括朱泥，是不能有皱的。否则一律有冲浆。在很长一段时间，大家以为，朱泥要有皱的。什么“十朱九皱”这的确是近代（也许是台湾商家）给予朱泥壶玩家最大的误导！
105	[甜品]	[蛋糕 芝士 日本 绵密 苏打]	【颜值爆表的撩妹零食】	1、日本诺贝尔三层苏打夹心糖颜值高，又有酸酸甜甜的恋爱的味道❤️2、m&m豆！不同颜色自己搭配~彩虹糖也可以~看个人口味~3、日本北海道柳月三方六年轮蛋糕价格有点小贵噢！不过送女孩子真的很合适！软软的年轮蛋糕，入口香醇绵密！4、北海道人气第一わらく堂芝士年糕拉丝蛋糕中间芝士馅料，放在口里软软糯糯，吃了回味无穷呀！
106	[茶]	[活动 购物车 圈子 规则 话题]	【晒晒你的购物车，头条和大奖等你来！】	号外号外，国美+约你上头条！国美+APP上线已经有一段时间了~亲们有木有搜寻到自己心仪的好东西呢？！为了大家满满的购物车，小编特来举办一届“晒购物车大赛”，参加活动的小伙伴们有机会获得国美+高面值现金券哦！同时还会被选中展示在圈子首页，让所有国美+小伙伴都认识你哦。没错~这个活动就是要让你们，得券轻松易，剁手不心疼，圈粉嘎嘎地！通过这次活动，没准你就是下一个圈子达人哦！活动规则：1，创建话题，晒出你的购物车截图，说说自己为什么想买这些商品。标题需带#我的购物车#标签2，活动时间：4月19日-4月24日3，获奖规则：话题被回复最多的3名用户，送上100元现金券。4，4月25日圈子首页公布获奖名单，敬请期待。[微笑]
107	[街拍]	[漂浮 主角 摄影 人物 爱好者]	【厨房里的食物成了漂浮摄影的主角】	作为摄像爱好者多多少少对漂浮摄影都有些了解，而通常漂浮类的作品大多以人物为主角进行拍摄，但你可知道厨房里的食物也可以成为漂浮摄影的主角。
108	[养狗]	[短腿 可爱]	【虽然我腿短，可是我很萌】	我叫cookie，今年五岁啦！我想找一个萌萌哒的女盆友，然后生一个可爱的小短腿[色]
109	[茶]	[感觉 实用]	【#我的购物车#】	这个电磁炉看起来还不错，就不知道实用怎么样，感觉会很好
110	[茶]	[打算 很漂亮 实用性 图片 入手]	【#我的购物车#看起来还不错】	图片看起来很漂亮，就不知道实用性怎么样，打算入手来一个
111	[养狗]	[感谢 用户 私信 活动 理解]	【“吐槽大V”名单大揭晓】	感谢各位一直以来对国美+的支持！感谢各位对此次活动的吐槽。大家的需求，是我们不断对app完美的追求。我们会在最短时间内实现此次吐槽活动的诉求。最后，给各位一个大大的熊抱，感谢各位的理解与支持！我们的更加努力做好这一切的！本期“吐槽大V”名单：SallyShang大大_宋lzyeye123zpzpzp谁抢了我的名字吖恭喜以上5位用户获得国美+50元现金券。圈主将会私信给中奖用户，请中奖用户按照私信内容在5月7日24:00之前进行回复哦。感谢各位！
112	[音响]	[耳机 头梁 耳罩 降噪 分贝]	【索尼大法好——一款降噪耳机】	SONY索尼MDR-NC200D/MCN黑色降噪耳机详细参数•佩戴方式：头戴式•类型：封闭式，动态•驱动单元：40mm、圆顶型•功率处理容量：50mW•阻抗：1kHz时68Ω（电源开启时）、1kHz时35Ω（电源关闭时）•灵敏度：103dB/mW（电源开启时）、102dB/mW（电源关闭时）•频响范围：8-23,000Hz•电源要求：DC1.5V1xLR03（AAA）电池•质量：约180g（含电池）外观这个耳机的耳罩和头梁都有仿皮包裹，里面填充物很厚，非常柔软，并且头梁内嵌有钢条，应该是比较结实的。头梁可以伸缩，且耳机罩是可以向内收缩和360°旋转的二级调节，方便收纳。降噪效果个人觉得比我买之前想象的要差一些，主要对交通工具类低音底噪有50%降低效果。具体怎么个体验的呢，嗯，就是说，你坐车时候听到的那种“嗡嗡嗡”的声音可以过滤掉，至于其他声音就比较勉强了。所以说，比较适合出差旅游。不过话说回来，其实如果能把周围的噪音从90分贝降到75分贝，其实个人感受是完全不同的。也就是说，虽然降噪不能让你隔绝周围的环境，但是当你用了一段时间再移开耳机的时候，你会发现，原来，这地儿这么闹腾啊！当然，估计有很多人会担心上下班路上会听不到报站，在此，我可以很负责任地告诉大家，北京地铁的报站的声音还是清清楚楚的。另外科普一个小知识，耳机基本上分耳塞式，入耳式，耳罩式三种。显然，大法的这款耳机是耳罩式的，耳罩式耳机又分两种，压耳式和包耳式。压耳式便携性高，小巧，包耳式会大一些，使用的时候会包住耳朵，佩戴比较舒服，但长时间使用可能会比较闷。
113	[服装]	[]	【不错哦不错啊】	这个真真不错哦哦默默默默哦噢默默默默陌陌哈哈哈highhigh
114	[茶]	[话题 摄影 照片 大赛 获奖]	【春天随手拍，圈子摄影大晒】	春天的美好在于随手拍下的每一张照片都能展现她的美所以赶在春天的尾巴上，我们来一场摄影大赛吧！参与方式：在任意圈子中发布话题，带上#春季摄影大赛#标签，话题中上传一张原创摄影作品，列出拍摄地和拍摄器材，也可以聊聊你拍摄时的想法。奖励设置：选出20位用户，送上50元现金券评选规则：话题获得回复最多的前20位用户活动时间：4.25日10:00--4.29日18:00开奖时间：4.29晚18:30在“不能不知道的事”圈子里公布获奖名单，敬请关注。
115	[茶]	[话题 照片 摄影 任意 获奖]	【标题：春天随手拍，圈子摄影大晒】	春天的美好在于随手拍下的每一张照片都能展现她的美所以赶在春天的尾巴上，我们来一场摄影大晒吧！参与方式：在任意圈子中发布话题，带上#春季摄影大晒#标签，话题中上传一张原创摄影作品，列出拍摄地和拍摄器材，也可以聊聊你拍摄时的想法。奖励设置：选出20位用户，送上50元现金券评选规则：话题获得回复最多的前20位用户活动时间：4.25日10:00--4.29日18:00开奖时间：4.29晚18:30在“不能不知道的事”圈子里公布获奖名单，敬请关注。
116	[甜品]	[只能 慰藉 吃来 逛街 衣服]	【只有靠吃来过人生的坎儿】	逛街买衣服半天无果、是我胖了么、怎么穿我身上都是买家秀、只能用吃来慰藉自己受伤的心
117	[甜品]	[降到 柠檬水 牛奶 甜度 办公室]	【办公室必备小点心之手工牛轧饼干������】	我特意挑选了海藻糖来制作夹层把甜度降到最低搭配外表的咸香苏打������中间夹的牛轧糖采用新鲜、纯正的牛奶提炼而成，甜而不腻������������正宗的牛轧糖有浓香的奶味和丰富的果仁，好吃不粘牙，而且越嚼越香~唇齿留香不甜不腻~配上一杯奶茶或者一杯柠檬水，办公室的下午可有救了☺
118	[美妆]	[返利 邀请 好友]	【邀请好友一起来国美+，返利会更多！】	来国美+，和好友一起嗨聊，一起购物，还能一起得返利！如何邀请好友一起得返利？
119	[美妆]	[沙漠 盆友 体验]	【带梦出发，行走四方——国美+户外达人招募】	热爱生活，不只是一种态度，更是一种刺（撒）激（欢）！大好周末，选择做着大梦荒废妙龄，还是跟着达人穿山越岭？一切，由你来决定！加入国美+户外达人，交盆友，穿沙漠，体验每次不同寻常，我们带你嗨不完！
120	[发现里约]	[政府 贫民窟 拒绝 拆迁 居住]	【里约奥运开幕倒计时钉子户成主会场“一景”】	里约奥运离开幕已不到3个月，但汇聚最多奥运场馆的奥林匹克公园旁边，仍有拒绝搬迁的钉子户，于是这家人成了公园的一部分……巴西政府为了今夏开幕的里约热内卢奥运会而大兴土木，建设奥林匹克公园。而两户人家拒绝政府的拆迁赔偿，于是被“圈进”奥林匹克公园，政府希望以此让对方妥协。而两位最牛“钉子户”则表示，即便奥运会结束了也不会搬走。巴西政府对从2013年开始对vilaautodromo进行了拆迁。这里一共600多户居民在3年时间内基本已经陆续搬走。目前剩下玛西亚-雷莫斯和邻居赫洛伊萨-贝托却坚持要做“钉子户”。于是，政府无奈便将两人的住所用围墙圈进了奥运会场。玛西亚-雷莫斯表示，自己和家人已经在这里居住了长达15年之久。她说，“我觉得政府为了短短16天的奥运比赛而拆掉这么多年的老建筑是非常愚蠢的做法。而且，政府给的拆迁费也太少了吧。我觉得即使给2倍的赔偿，我也不愿意搬走。”另一位拒绝搬迁的“钉子户”赫洛伊萨-贝托却表示，她的家里住着“上帝神圣的灵魂”，所以老宅坚决不能拆，这是对上帝的一种亵渎。其实，不只是vilaautodromo，奥运来临前的拆迁也着实激化了贫民窟民众和政府部门的矛盾。原本居住在此贫民窟的居民们说，他们不希望他们的家变成奥运场馆。
121	[甜品]	[节目 大块 场景 深受 视频]	【《美国佬土豪BBQ》|肉食主义者的享受展现最暴力土豪吃法】	昨晚作死的我和小伙伴一起看了一个米国节目的视频，明明发誓减肥不吃晚饭的我，活活的给看饿了，满脑都是肉汁横流的场景，内心和身体都受到了极大挑战。所以，我一个人享受到这么自私的事儿我是不会做的，今天就给大家安利这个节目——美国佬BBQ土豪吃法系列！美国佬BBQ土豪吃法系列正式引用原名“BBQPitBoys”翻译过来就是“烤肉坑的男孩”,由一群美国退休军人组成，是YouTube上著名的野外美食教学节目，深受世界各地观众的喜爱！~而节目最大的特点就是豪爽，奔放，不计成本的扔洒食材，做的食物基本上全是肉+肉的组合，他们做的过瘾，你看的也眼馋。当他们把做好的大块大块肉摆在你眼前时，观众们大多都开始留起了口水，纷纷留言叫老爷子们分一些肉给他们吃！
122	[穿越]	[简介 建群 交友 神话 生命]	【非诚勿扰群公告】	谈天下可谈事，交所有可交友！欢迎加群！！！公告：建群的初衷！简介：建群的目的！简介:你们的生命交给我，神话我们一起来创造，不管成功还是失败，只要经历过就好这是一个娱乐交友群组，大家可以一起创所欲言拥护本群不管你是谁，来到这里，以诚相待，不计较~
123	[美妆]	[精彩 想法 玩出 事儿]	【Followme！国美+达人征集令】	国美+达人开始招募啦~~~我们希望你：嘴甜会来事儿，活好有想法。赶快加入我们！玩出不一样的精彩~
124	[黑科技]	[直播 网友 招募 百人 男女]	【杜蕾斯昨直播百人戴套！请少一点套路多一点真诚！】	昨天晚上21点~24点，杜蕾斯花了三个小时，利用6大直播入口（优酷，B站等），50对男女，直播百人戴套活动，22点33分，6大平台同时在线观看人数破103.4万。事前，杜蕾斯自己是这样介绍的介绍：找100名情侣干1件事，杜蕾斯AiR空气套4.26(周二)百人试戴全网直播。杜蕾斯AiR空气套试戴员全球招募中，招募邮箱:durex_cn@rb.com(附全身照及简历)就算花2200万都难看到直播!4.26男女世间最强sex体验!如果你没有看，下面就是总结一下的整个过程，大概就是这样——搬了60分钟的床聊了60分钟的天做了60分钟的广播体操最后喷出一团干冰结束网友经典的总结就是：四个小时就憋出个屁！Airisair!屁就是屁大家的心里一定会说：”我裤子都脱了，你就给我看这个？“呵呵，那你还想看什么？人家的广告目的达到了，知名企业作死直播百人啪啪啪？你想可能吗？只是个噱头罢了！也许看到网上的风评把这次直播称为屎上最失败营销案例，没有之一。4月27日上午9点30左右，杜蕾斯忽然删掉了所有昨天和直播相关的几条微博，看来，杜蕾斯官方也意识到，这次活动的确有些砸了。这其实就是——直播百人戴套，网友发现入套，Air还是Air，不觉阿杜被套。——END——
125	[茶]	[游戏 能手 理论 高下 起伏]	【端午节-抠儿逼】	优惠券来啦！别装作听不懂的样子！这年头，物价飞涨，剁手欲暴增。但，股票起伏不稳定，工资不涨很多年，面对这个宇宙级矛盾，成为一个勤俭持家省钱小能手，（俗称抠儿逼）是一个社会性命题。说到抠儿，并不是舍不得花钱，更不是蓬头垢面不出门，我们要懂得如何按照【马斯洛需求理论】，合理分配我们来之不易的Money。能否在端午节前完成这样的愿望，事到如今，应该只能放出这个游戏了！它，能没心没肺赚钱，然后放肆消费。它，能和好友一拼高下，无论成败都有券儿拿。说多了没用，今天就让我们成为一个光荣的抠儿逼吧~具体参与方式：点击“端午赛龙舟”banner图，参加游戏，千万礼金“划”到手！苟富贵勿相忘，不用谢我，快去赚钱吧！！！！！！！
126	[甜品]	[]	【站住！打劫，交出你的辣条！】	[色][色][色][色][色]
127	[茶]	[星星点点 衣角 童话 季节 辗转]	【#春天摄影大晒#】	风从南方吹来，悄然掀起季节的衣角，星星点点的明媚，装饰着羞涩的梦呓，婉约的韵致，辗转在鹅黄的童话里，被太阳洒上一层温暖
128	[街拍]	[时装 搭配]	【又到了露肉的季节】	看各种模特，各种的时装搭配[YY]
129	[甜品]	[手工 可可豆 旧金山 可可 创办]	【两个IT男卖掉公司当起了手工巧克力匠人】	巧克力，是一种魔性的食物。仅看到她那独有亮棕色和整齐的格子，口腔中就忍不住分泌唾液。当她真的在口中融化，仿佛眼前的一切都变得温柔，那一刻脑中产生多巴胺数量不亚于和恋人深吻。这两个IT男同样挡不住巧克力的浪漫诱惑，只因为“从小就喜欢吃巧克力”，这样一个简单的理由，2008年他们卖掉自己亲手创办的公司和网站，开始了在旧金山的手工巧克力匠人生活。和乔布斯帮主创立苹果相似，他们俩也是在自家的车库开始了巧克力的研发，从甄选可可豆到制成巧克力板的整个过程亲力亲为。手工巧克力不同于工厂量产的产品，选豆、烘培、研磨、调和、成型，这些手工过程不能有一点失误，才能保证最佳的口感。刚开始这两个连饭都不会做的理工男，根本不知道巧克力应该怎样做，他们从书上网络上找了上百种巧克力的制作方法，不断修改配方中的BUG。家人朋友对口味的认可，坚定了他们制作手工巧克力的信心，直到在当地的超市热卖。这一桶金，让2010年他们在旧金山创办了自己的店和品牌DandelionChocolate！DandelionChocolate，最大的特色在于“BeantoBar”。从可可豆到巧克力板过程中只加入天然甘蔗糖混合，完全不添加和牛奶、代可可脂等添加剂，还原可可豆的真实味道。Dandelion手工巧克力的美味迅速征服了当地人，收获了大把粉丝，如今他们把店开到了日本。DandelionChocolateJapan开在了东京的蔵前，这里有很多咖啡店和小旅馆，有着浓厚的匠人气息，有机会到这里点上一杯热可可，感受这份旧金山于东京的美妙融合吧～
130	[多肉]	[人类 原因 狗儿 说法 体型]	【为什么不能给狗狗吃巧克力？】	很多养狗的人都听说过，狗狗不能吃巧克力，但是究竟这个是为什么呢？在美国，流行一种说法：体型小巧的宠物狗不能吃巧克力，否则就有丧命的危险，哪怕只吃了一丁点。难道真的这么可怕？下面小编就带着你找到答案！犬类陪伴着人类已经走过了漫长的岁月，也许正是这个原因，人与狗有着同样的食物偏好。然而对于甜食，虽说人类可以轻松消化，狗儿却不能，人类最爱吃的巧克力对它们还有毒害作用，有时甚至会夺走它们的生命。狗儿食用的巧克力越多、越正宗，它受到的伤害也越大。可能由于抵抗力的原因，大型犬吃一点巧克力不会发生什么大问题，而小型犬的主人就应该特别注意了，不能让你的爱犬食用一丁点儿巧克力。
131	[手办]	[回复 内容 参与 规则 话题]	【活久见！猴年马月真的到了！】	猴年马月就是指猴年里的农历五月，每十二年才有一次。现在“猴年马月”真的要来了！就从今天开始！我们实现愿望的时候到了！因为，曾经，我们许过很多愿，比如↓↓↓——老板，我要涨工资！——猴年马月吧！——我要找对象！——就你这条件，猴年马月才找得到啊！还好我们都没放弃！所以，你曾经在什么情景上，说过或被回复过“等到猴年马月”这六个字呢，快快告诉我们。好啦，那些曾经对我说让我等到猴年马月的，出来吧，咱们需要谈谈了。参与形式：在本话题下回复即可参与，回复内容一定要含“猴年马月”这四个字，举例：我爸曾经说过上证指数猴年马月能冲上6000点。奖项设置：筛选规则：回复内容恳求走心，要是还能带那么点幽默感就更好了。回复引发大家感慨最多的3名用户。（即话题下的回复获得最多其他用户的回复）活动时间：6月2日—6月6日开奖时间：6月7日点见国美+“手办”圈子首页
132	[甜品]	[品客 薯片 味儿 烧烤 喜欢]	【#我最爱的零食#薯片～】	披萨������味儿的品客，还有一个烧烤味儿的吃完了，就是喜欢品客的薯片，最薄最好吃！
133	[甜品]	[]	【#我最爱的零食#无脑的时候嗑个瓜子啊】	对瓜子真是爱恨交加~磕它的时候，脸会大，会上火，会。。。不磕它的时候，想它，念它。。
134	[家用电器]	[创意 口味 源自 提重 渲染]	【有创意没节操，奇葩重口手机配件】	在这个拼创意的年代，做的和别人不一样就是一种创新。但是创意也是有节操的，有的创意可以归为高大上，而有的创意却会被列出重口味的行列。说来也怪，似乎每个人都有猎奇的心态，你越提重口味，越是渲染奇葩，就越是有人跃跃欲试想看看是不是像传说的一样BT。今天为各位搜罗一大波重口味的外设，不少是源自岛国的创意，你准备好了吗？
135	[手工]	[女儿 养出 琴棋书画 才子 逆天]	【向好爸爸黄磊学习，给孩子挑选几本读物吧！】	都说女儿要富养，儿子要穷养（但家长们可别把女儿养出了公主病哦）。智慧超群的一代才子、当今推崇的最佳好老公、好爸爸黄磊，养出的女儿可不一般哦。多多从小乖巧懂事，多才多艺，琴棋书画样样精通。英文信手拈来，8岁翻译第一本书，9岁翻译第二本，一年一本的节奏简直太逆天了。黄磊鼓励多多从小多看书，从书中学知识，多多虽然小小年纪，但是养成了读书的好习惯，读的书本可不少哦！▼多多在飞机上阅读英文读物。
136	[美妆]	[保护 镜片 飞行员 平民 告诉]	【Ray-Ban|有时耍酷只要一副眼镜】	寻找品味与风格独特的都市潮流先锋。耍酷有时候不只是一件衣服、一个新发型，有时只需要一副太阳镜，而雷朋是其中最受人追捧的品牌。那么今天我们就来看看眼镜界的雷朋为什么会这么“伟大”：【雷朋的“伟”】从军事用品衍变到时尚配饰的几十年，不是平坦如水也并非一马平川，创新与传承，荣耀与寂落，日积月累的年岁成就了雷朋今天的No.1。1930年：世界上第一幅保护飞行员眼睛的绿色太阳镜诞生，专为美国空军使用，经典的泪滴形镜片用以最大面积保护到使用者的眼睛。1950s：雷朋的另一款标志性墨镜“Wayfarer”（徒步旅行者款）诞生，瞬间风靡好莱坞。1980s：在经历了70年代末的短暂低迷后，雷朋掀起了又一个高潮的十年，仅在1982-1987的五年中，雷朋就出现在了60多部电影和电视节目里。2010s：更多的创新款型和材质被推出，眼镜妞将在未来分圈型给大家介绍雷朋的几个经典款式：飞行员款、徒步旅行者款、派对达人款、复古小圆片等等~【雷朋的“大”】它不是美国空军和好莱坞明星的独享，走在西方街头，你可以真实的感受到雷朋的平民力量；它没有因亲民的价格而沦为普通人的物品，翻看街拍杂志，你会惊奇的发现贵族与明星都是戴雷朋的榜样。要说雷朋最聪明的，还是镜片和镜腿上醒目的logo。各种照片里就算清晰度再差，只要看到镜片角落里“一坨白白的东西”，就可以直接确认它是雷朋。下面就用图片告诉雷朋有多受欢迎--谁都喜欢，谁都爱戴，谁都戴得起。
137	[美妆]	[鞋子 衣服 促销 修长 气场]	【双十一最值得买女鞋篇】	一进入十一月，各种双十一促销的广告就在电视上、网络上霸屏了，对于我们普通人来说，双十一的意义远远没有商家来得大，仅仅是可以趁着促销打折的机会，多买几样东西罢了。反正早迟也会买，趁着双十一买当然更划算。前面我们已经介绍了很多衣服，这次为大家带来的是鞋子。01对于女人来说，新衣服永远不嫌多，新鞋子亦如此。尽管鞋柜里还有许多往年的旧鞋子，但一进入冬天，你仍会为自己添置几双新鞋子。粗跟单鞋很适合十一月的天气，高低合适的跟可以在增高的同时，让你的脚步走得更稳，时尚舒适两不误。02有许多妹纸都是无跟不欢，相比之下，粗跟比细跟更受欢迎，粗跟走得更稳，降低了高跟的驾驭难度，也能在一定程度上增强气场，塑造修长美腿，连臀部也因此变得更加挺翘。
